x,y,group,"cluster"
0.1962742887882767,-0.06787271610430934,1,1
0.12656677247945852,0.14965678893573056,1,0
-0.7829294612066968,0.5743955979446446,0,0
0.6907500669897777,-0.3636654139618063,1,1
-1.0772825700900661,0.028354056590143967,0,0
1.7790888188135605,-0.16795441807300118,1,1
0.17955183432245336,1.0086580734183919,0,0
-0.04690734398120739,1.086422036325278,0,0
-0.9475384875272149,0.3732358831918808,0,0
0.17021883799443235,0.9153871373429717,0,0
0.8543125821293809,-0.5220224233335469,1,1
1.8261223883139024,-0.05695108335284961,1,1
-0.9806029235140257,0.2611346453198297,0,0
0.3972700333241897,0.875534732183108,0,0
0.20957822595066466,-0.062183248604249536,1,1
-1.0261983533188408,0.10194173889098726,0,0
1.1900968653772501,-0.49619586235749635,1,1
0.02991693826941135,0.4350825250262815,1,0
-0.8906673353805602,0.3449129304143983,0,0
0.24183207153738537,1.0320072088338685,0,0
1.3847754983447778,-0.4668716211878528,1,1
0.5590700252539488,-0.394069499859991,1,1
0.10391845365962285,0.4665266019972177,1,0
0.9970536998459081,-0.4156662579036676,1,1
0.2815353945329615,1.0569189524128082,0,0
0.08346874563182571,0.06851723250557333,1,0
0.7027695854670492,-0.5558801862421565,1,1
-1.0344300225943148,0.2714512134435869,0,0
-0.8640097633056926,0.42806271238073484,0,0
-0.8415656206984384,0.5849060656182837,0,0
1.6408605894264814,-0.09820489024924445,1,1
2.073144730712821,0.33754876964705777,1,1
0.4148177942404337,0.8770872455582073,0,0
0.9145419468159329,0.37983162118445424,0,1
-0.4593222173464656,0.9264966871766653,0,0
0.11291411869958146,1.0173913499019849,0,0
0.14489892453434647,0.03201069986400705,1,0
-0.31655450996011547,0.850905779238694,0,0
0.9428365231173729,0.32566018079412085,0,1
0.33057287763651855,-0.14830133738373913,1,1
-0.04431194159382616,0.9724758068447605,0,0
0.24637032416030574,-0.19376325843903675,1,1
-0.9366388031600031,0.2699526745204695,0,0
1.0704200442951461,-0.3499420053014616,1,1
0.08549827529289462,0.4228668195514344,1,0
0.9244165515831667,0.29785526495470116,0,1
-0.024827408681091276,0.3280537804771194,1,0
0.2792526081904637,-0.1962514998944107,1,1
0.9639064527535997,0.25255028218014386,0,1
-0.843717346581065,0.43401399827298726,0,0
-0.3954064083742509,0.8593650841211137,0,0
1.9389897904624553,0.032135815381575915,1,1
1.8516768880536651,-0.1838526619884756,1,1
-0.001062254155485165,0.98077650335046,0,0
1.6079255890215756,-0.33805497666854756,1,1
-0.3889513984928275,0.9074672306910386,0,0
-0.41350899448404216,0.7976952775925522,0,0
1.0061189700224686,-0.5036135827683914,1,1
0.9397972890274912,0.19151184316350292,0,1
2.0779122903897065,0.35456902076844676,1,1
0.9938083589585959,-0.39916036816186756,1,1
1.0307203175268678,0.3567023609876485,0,1
-1.0257447601148606,0.12574001588456155,0,0
1.9825499930037582,0.3691408944483141,1,1
0.5720015312970647,-0.4388016595573853,1,1
-0.8612538509749474,0.44003360287275994,0,0
0.016949092174087337,0.4845963721643489,1,0
-0.590505401355035,0.8609186535000646,0,0
-0.1509974528385346,0.9119806137779921,0,0
-1.0594458219111393,0.15248809149514658,0,0
0.3250533771695826,0.9640321226411409,0,0
0.03684715640560883,0.9914142847590354,0,0
0.9692487755664138,-0.08841422849314728,0,1
0.1290269322791837,1.0763679882227681,0,0
0.996111341873808,0.1423991804881222,0,1
0.704959736008398,0.7063090264911164,0,0
-1.0201159038682386,0.2278071877565509,0,0
0.1901682271598597,-0.0397436086748138,1,1
1.2726935730906062,-0.5215543849939341,1,1
-0.31173322768280853,0.9704913691175086,0,0
0.856231177417324,0.28428424186770607,0,1
0.3391073924336062,-0.21282853964838308,1,1
1.2176147431786049,-0.6672916960548749,1,1
0.08207902544794383,0.15618377069003658,1,0
1.8593997865561525,0.028560833757652976,1,1
0.8563768153362554,0.6200341169574897,0,0
1.4120849437438752,-0.40515549459163186,1,1
-0.18189202700766613,0.9784830737222505,0,0
0.9534499821536305,0.437360942360667,0,1
0.7796340981216613,0.6930663018163028,0,0
1.0284940777982279,0.27088126369436727,0,1
-0.7450620779437447,0.7685291922749649,0,0
0.6758568156430577,0.6924879666140263,0,0
0.04229796574173825,0.26854442240433135,1,0
1.6098169300018657,-0.3136426776361033,1,1
1.8273721873734683,-0.001003994909515308,1,1
0.6394172127753279,-0.4611868505610996,1,1
1.9895986112410224,0.2140513735599136,1,1
0.967244459705935,0.08651537708647343,0,1
0.9681585419424702,-0.5177846310724049,1,1
1.2880597414557318,-0.4302138883586735,1,1
0.38060532478229425,0.9400585180055354,0,0
1.4586989381208968,-0.35810134295795143,1,1
1.9445338315826906,0.15442800019829928,1,1
1.8598192659405195,0.1607979579503217,1,1
0.742206202920602,-0.33849843045733774,1,1
1.7918359987195864,-0.035723268054885585,1,1
0.9549628909466114,-0.44487575927233736,1,1
1.0325061512739029,-0.02778469869952288,0,1
1.9675916996440748,0.5300622733475429,1,1
-0.70453496458358,0.6440038921497794,0,0
0.10368793297811,0.24909967669025376,1,0
1.5041846505418646,-0.35797505545721114,1,1
0.9997904947267328,-0.5286353437745421,1,1
-0.5003582337941369,0.976427592389119,0,0
1.4066314678938683,-0.5259168512984872,1,1
-0.9240675775556515,0.06497005727082708,0,0
1.2940250854321171,-0.41582515483724924,1,1
-0.9919951959984681,0.07775929418855554,0,0
0.0748591957273082,0.18560350826032124,1,0
0.03884165669542693,1.0237226881417791,0,0
1.8500170017195463,0.036149109345680094,1,1
0.4377459960161718,-0.2970973640365358,1,1
0.19986958507784328,-0.2310765610108762,1,1
-0.0021228733885950354,0.248576980290133,1,0
0.42030992190948585,-0.3161529475366417,1,1
-0.2682026909927929,0.981679104580604,0,0
0.15370020349914187,-0.008993568723221917,1,0
-1.0816029322293925,0.12017646769361964,0,0
0.6880266633909373,0.6901604169357947,0,0
-0.08021247066793176,0.3962420312449186,1,0
1.5246053461143039,-0.33667382414362074,1,1
0.10336572920667408,0.05712492172693327,1,0
-0.9244809850730726,0.519916900503666,0,0
-0.5572842212331455,0.8427308867418685,0,0
-0.37223457980098995,0.9719045884726172,0,0
-0.9273522482728116,0.3264459228388527,0,0
1.9941057021385478,0.4140124523516699,1,1
2.058776948618518,0.38089042505450643,1,1
1.0633310188493739,-0.4481830091264123,1,1
1.9226132043708897,0.12842918283183813,1,1
-1.094635213126021,-0.075005197574531,0,0
1.6074867657171437,-0.1974444761205308,1,1
1.5303816607004233,-0.32105817900136746,1,1
-0.93604848641911,0.1851396146726832,0,0
-0.6533855649825469,0.7989768441375061,0,0
0.7603210457968324,0.7028350459901267,0,0
0.4878852779418381,0.7919480923546727,0,0
1.6048344150517568,-0.3224567703732531,1,1
0.5499626985923771,0.8737608414654572,0,0
0.8774346220341361,-0.5178851339492478,1,1
0.005384513844332268,1.065000295110635,0,0
-1.0065215212282983,0.2872264652976282,0,0
-0.6271827090473263,0.8538580707675396,0,0
-0.24623326625954964,0.9940078682272397,0,0
1.946880349654024,0.18508479874917305,1,1
0.05018189946812911,0.9488804677300817,0,0
1.5030140984463343,-0.3694652087558246,1,1
-0.823638704888666,0.47167629077365025,0,0
1.9604068128369783,0.11155970121601871,1,1
1.4958723104072715,-0.4072504346659979,1,1
0.42714685872168706,-0.31164733092597685,1,1
-0.8448251387707898,0.5612599998545996,0,0
0.45338475809931417,-0.30428026248318085,1,1
-0.8740650932471232,0.5449273181570236,0,0
-0.9638625516294284,0.4080718732185508,0,0
0.8032275442002216,0.5769128009326174,0,0
0.2672012175619666,0.9953188986833456,0,0
0.7365758905408616,-0.40448051906528737,1,1
1.1197889925287074,-0.5819233728677011,1,1
2.008586450045018,0.19324908187497106,1,1
0.6236165184418548,-0.41468805721403884,1,1
1.8695512206388014,0.01114476369126488,1,1
-0.5236726770556775,0.8391446710308907,0,0
0.39217804724714295,0.9492910180693723,0,0
0.24196083528724088,0.9117541548289094,0,0
0.06874404638837397,1.0701678107002695,0,0
1.9309864132822991,0.2736602151065039,1,1
0.4621940769887531,-0.32587742686538035,1,1
1.0329237729055836,0.11530632433880234,0,1
0.40160706041608235,0.9799128143884991,0,0
-0.39269070904579884,0.939654680618665,0,0
1.1576900446009375,-0.48754908816821346,1,1
0.29058426911830204,0.980691337466541,0,0
0.15052019788119475,1.06713117203653,0,0
-0.5710924435377598,0.8347741654800662,0,0
-0.2696824156614582,1.0635063802943328,0,0
1.3057770765349213,-0.4915904754694528,1,1
1.1634211802516694,-0.45407449816295686,1,1
1.0064830922731207,-0.484031973214314,1,1
0.005300328534145013,0.15333264096832386,1,0
1.323643230160668,-0.4486814921677766,1,1
0.42425372227494784,0.8781887337010458,0,0
-0.8734126370589288,0.44639144859021035,0,0
-0.9773978974521506,0.20442919850107022,0,0
0.9255518982924534,0.24899736597393068,0,1
0.9672560232085428,0.06313015091621672,0,1
1.9487667496151189,0.16273351585927398,1,1
-0.46839262024280637,0.9696447623563571,0,0
-0.290781500335264,1.0214042116635078,0,0
-0.2797937541271637,0.989039459420574,0,0
0.04258911160103216,0.35675777947413884,1,0
0.8196846446552236,-0.47777541541753277,1,1
1.006043864099549,0.14347450818600316,0,1
0.06447703833394347,0.3851293964671534,1,0
-0.26781606042201217,1.010743364747623,0,0
0.03627757632360268,0.15853920096952862,1,0
0.5667170037524434,0.8176249157499667,0,0
1.1141824053190397,-0.5546677892462216,1,1
-0.6151410480294208,0.7222966046742676,0,0
1.1781465335854657,-0.5309139615802934,1,1
0.8603377763185586,0.5156481280734572,0,1
0.3583365081655334,0.9341390918481152,0,0
0.5832997582706361,0.9094488597008274,0,0
0.5100413475197985,-0.49419918751516084,1,1
-0.19495514947440074,1.0027628958966792,0,0
0.9441135016024285,0.3036131393259074,0,1
1.8258604051509093,-0.009599971883927187,1,1
-0.6237083355453951,0.6736921757766917,0,0
-0.9317376629336463,0.3700388567510502,0,0
0.02950508293927907,0.13659958653930782,1,0
0.006069759899373762,1.0049702418679578,0,0
0.002291662945980726,0.23850107976103285,1,0
-0.6287735057708086,0.683617856835247,0,0
-0.9836719033868,0.156177465622388,0,0
1.020732749205921,0.005236971200848407,0,1
-0.9153947161612606,0.29106945228641673,0,0
-0.6300684435482085,0.7411260803188683,0,0
0.03814254433443509,0.41488766345057615,1,0
1.0346711423808974,-0.5206677026876658,1,1
1.9778692292345128,0.2975038504546322,1,1
-0.19896988512569244,0.9476550132510589,0,0
1.6903103923130982,-0.2876576823596692,1,1
0.748882452395546,0.712127756849148,0,0
1.5046937104528617,-0.35991218914892115,1,1
1.9923929477059905,0.525129034791373,1,1
0.8024801146140879,-0.323573276684905,1,1
1.9259516617872363,0.1435207766578259,1,1
-0.5857778095217298,0.9076164971999637,0,0
-0.7775650852885648,0.4965358666102496,0,0
1.407949819019714,-0.31237613477419995,1,1
0.41330491117076085,-0.29013786918499607,1,1
1.8339597541660042,0.1285455706071873,1,1
0.8779309693791614,0.4377880618679616,0,1
0.30582828049056865,0.9206833666288219,0,0
0.08769780766428595,0.1516731276643917,1,0
1.1005709595129818,-0.5163920025000613,1,1
0.5592619441231332,-0.4527664449250724,1,1
-0.7049285305832875,0.7350589507721537,0,0
2.0629947945141325,0.3432710334134394,1,1
-0.8678534368795495,0.6713237967529242,0,0
-0.1321962764775334,1.0241637505581034,0,0
0.008014773230347053,0.39935784798188806,1,0
-0.3827335469455999,0.9077874809641164,0,0
0.651850575876718,-0.47519113912036937,1,1
-0.004604072665492058,0.13911713909708995,1,0
1.8106872194845636,0.035983764554410116,1,1
-0.97122498675958,0.25686098829113657,0,0
0.09406485059246386,0.19584470278332253,1,0
-0.07857660140035949,1.0521928184193858,0,0
0.36010273443454166,0.924686513183985,0,0
0.2783170362725563,0.8821881174332035,0,0
0.10468425929486672,-0.029734599166593476,1,0
0.8103435562155478,-0.3989027827367206,1,1
-0.28897623192190236,1.0307039180064692,0,0
0.6553740610808618,0.7349722850094766,0,0
1.1856476511004217,-0.48271941435070437,1,1
1.1366635960936284,-0.4991108534633652,1,1
0.42260972677005143,-0.24756452584452948,1,1
1.85499505191143,-0.1196715520683372,1,1
-0.808086935216647,0.6745702870336928,0,0
1.6168249767942922,-0.2658447299650588,1,1
-0.32135110529053623,0.9305523755656708,0,0
0.13664869524844853,1.0018285139671985,0,0
0.8824383647834436,0.42204387732295445,0,1
-0.1418143681826464,0.9863678403520971,0,0
0.058621081798325786,0.284329488343826,1,0
-0.7058171929375735,0.726784845573815,0,0
0.9643508169769317,-0.0016780580725740298,0,1
-0.7020160682746579,0.7126993573114143,0,0
0.08129816732012236,0.08301272741342083,1,0
0.5624808065378405,0.8162891682302365,0,0
0.7849513245021358,-0.43711905043191823,1,1
1.4104490379890953,-0.3795859868473459,1,1
-1.0104764013792635,0.19057274800369073,0,0
0.9728747607203264,0.017031375853055558,0,1
0.09845158674249394,0.11349793940122535,1,0
0.26510522447507534,-0.0205031236661464,1,1
1.934826564071893,0.1562586051502881,1,1
0.2868957819419807,-0.14374901656426217,1,1
0.5713171795894555,0.8376814408582651,0,0
-0.5840501394814356,0.7141822867654232,0,0
0.049328803801519744,0.5122896934249526,1,0
1.941047579094819,0.09879224968944947,1,1
1.4895728120960257,-0.3384874478577347,1,1
0.06262842375691449,0.18513407176531324,1,0
-0.2590144877433303,0.9294626840809807,0,0
-0.17461677506484738,0.9390692528876086,0,0
0.6865378564806821,0.7149889152859382,0,0
-0.2480405056538767,0.8879614214853881,0,0
1.1905630060688441,-0.46764224246740094,1,1
0.5862961114015095,0.8633057379284933,0,0
2.0304591939776246,0.3025145668490534,1,1
-0.8381377447688874,0.6034157364503268,0,0
0.11920753673688797,0.12423437600743015,1,0
0.02321722696573726,0.07987870873872771,1,0
0.3923576299306115,-0.2962209282160145,1,1
0.4888459521778693,0.8930774517976366,0,0
0.9588895579147383,-0.064398353062035,0,1
0.668461838261894,-0.4414216647289021,1,1
0.9955793170094774,0.3412942437707161,0,1
-0.0006270630077769117,1.0485099466286896,0,0
0.027604982468644304,1.0133815090459475,0,0
0.4779162763744335,-0.424506255646175,1,1
0.4010819013838725,-0.33206298308405113,1,1
0.9790854041538294,0.1763441199826225,0,1
1.2816516705361363,-0.4595397262464261,1,1
0.13391199931337738,0.21206091665205162,1,0
0.1401813914990253,-0.042028355738335514,1,0
0.7183702671837517,-0.5129033964479518,1,1
0.04158244531257044,0.041749116704788675,1,0
-0.863629184541957,0.4952325000680892,0,0
-0.4128004693911623,0.8594777730350068,0,0
0.6504751524437866,-0.47319144942900077,1,1
0.6362282436292364,-0.3681097169341713,1,1
-0.7721173727357479,0.7308147349948472,0,0
0.12124999850436115,0.3008866735799315,1,0
0.6918787714380017,-0.454601745242519,1,1
-0.9347055750968133,0.1775821335535634,0,0
1.103820148566804,-0.46247986725637985,1,1
-0.08146415638069447,0.4205909449035887,1,0
-0.5868041759341829,0.6983770157062035,0,0
-0.5222465435567683,0.9363610426994267,0,0
-0.4136438244081568,0.9157303649388491,0,0
0.8402493542294341,-0.552519879983202,1,1
-0.8912380025936869,0.37669603799340756,0,0
-0.6896143319994721,0.8729943833268107,0,0
1.5761952249739324,-0.2663613018792799,1,1
0.42884551003199406,0.860367454847023,0,0
1.5608405694923473,-0.3005248553464613,1,1
-0.44522402893910606,0.855524362850277,0,0
-0.8608884279739824,0.3863615861109753,0,0
0.4997773840893978,0.8502607456080752,0,0
0.2452603232557321,0.9622440006450623,0,0
0.996894537957593,0.050566071374404754,0,1
1.306688222652343,-0.4882859446434529,1,1
-0.0887806994508883,0.940679863004949,0,0
0.30210398858919063,-0.2331964388984184,1,1
0.8486452622912528,-0.524732700800053,1,1
0.11474528294006343,0.08153596942739334,1,0
1.799579940860164,0.03910452440750417,1,1
1.291624635504192,-0.45702882759500496,1,1
0.9602378086996295,-0.02529432189073591,0,1
0.8839672715902019,-0.4620686870210081,1,1
1.773359033071394,-0.22245373240922364,1,1
1.7686666142786276,-0.19729865988766915,1,1
0.031180861837085818,0.5291148758945915,1,0
0.1765072788499904,0.021941615932687113,1,0
0.32916030299705146,-0.2681961333350178,1,1
1.4169105927850585,-0.39533615461258537,1,1
0.8314859456830896,0.4952600260916528,0,1
0.06529153811105881,0.012880099868518825,1,0
0.09122879112530494,0.3705019473994236,1,0
1.569718730050423,-0.3830117524892163,1,1
1.5674108190310467,-0.23482207900267654,1,1
0.643628987032104,-0.4596890078413496,1,1
0.05938741832131649,0.24982276433640171,1,0
1.2927610448550033,-0.4540141939577989,1,1
0.5821677814343438,-0.5235290786492072,1,1
0.18316371868785902,0.9066265136168121,0,0
0.9646610036593142,0.3841155009202103,0,1
0.1861354872121783,0.9731244842988763,0,0
2.0220274127554934,0.26420361543661075,1,1
0.852012752065081,0.49881309795762074,0,1
-0.022147714580235105,0.8919331199424299,0,0
-0.206874662342668,0.9168991803152033,0,0
1.6461745040876048,-0.22103229491370296,1,1
0.5112222125531716,0.824593278763312,0,0
1.058168112758068,-0.4932758332529892,1,1
-0.9930007353661991,0.13829311319423,0,0
0.9259656098446714,0.40418388489269835,0,1
0.9300600429856819,-0.5275233524226218,1,1
0.8810255856466093,0.5286958855766096,0,1
0.7013416442950835,0.6546497037460632,0,0
-0.9418160875389715,0.0022828688233701225,0,0
-0.9976913382084692,0.038944253214059074,0,0
0.0049845443161651015,0.12521747331605534,1,0
-0.6046362866825191,0.8477626666244922,0,0
1.6507474388975298,-0.284552781863269,1,1
-0.8265866947004114,0.6702520209745823,0,0
1.0519353753005796,-0.6116373316542576,1,1
-0.07882388883754311,0.3419521490515304,1,0
0.911988944634533,-0.4081407426426154,1,1
1.9033168962128173,0.06349875210899002,1,1
-0.9492030380900216,0.1339884106397798,0,0
0.04503875319359925,0.05552567203059537,1,0
0.04380689979501076,0.3042347919759837,1,0
0.6556290652246085,-0.4882612448686299,1,1
-0.797984623318551,0.5360325940557481,0,0
1.7676624135855867,-0.06374225003945506,1,1
0.7229192379666066,0.7216446771723157,0,0
0.03490818061304991,0.440596515662645,1,0
0.5827719765316071,0.911986480826369,0,0
1.0198084854965057,-0.5505343370986613,1,1
0.664482986665007,0.6372503030674281,0,0
1.7598654042886681,-0.029562489448991425,1,1
-0.6729538779976197,0.8038915954429137,0,0
0.57522064217357,0.8055710039333256,0,0
0.9157853406403011,-0.4597144134452289,1,1
0.2986505590920554,-0.2195291082881755,1,1
1.1761354492583151,-0.5252610244201212,1,1
1.4566039232138912,-0.46085617365753656,1,1
-0.9493079031569226,0.33843334141997317,0,0
0.5070489657610517,-0.38810761977653196,1,1
-0.7066016662992785,0.7257147049271165,0,0
0.7446870051358386,0.5868173878126967,0,0
0.537424452085064,0.7924601953333913,0,0
1.907070275846286,-0.03004192371433771,1,1
0.7785792405004947,-0.4973499829748583,1,1
1.8839522846603118,0.03514821628948614,1,1
0.18432197945828915,0.9799093352544892,0,0
0.5297166509091565,0.880135526049095,0,0
1.1711418834738891,-0.45974584783552824,1,1
0.5616042522971415,-0.39416402657228483,1,1
-0.8456354382223037,0.4654555611798259,0,0
0.8836582627220788,0.5429600064694967,0,1
0.426574368868965,0.722073306002633,0,0
0.9946105932495334,0.23060131518867016,0,1
1.4062078067948518,-0.44625202041227463,1,1
1.3457516511446999,-0.488178585391651,1,1
0.5881185151498811,0.7353979804933864,0,0
-0.28081516325789146,0.830673249681414,0,0
2.0076019631003192,0.5397045971526964,1,1
-0.9930902129873853,0.1690329850129048,0,0
-0.8173137291978861,0.5968912450283536,0,0
1.5988020370889773,-0.22374001730161824,1,1
-0.41159048551600963,0.9383257846836748,0,0
0.7048993572490414,0.777910954152593,0,0
0.6452419522573241,0.7460644148179063,0,0
0.9830454061851934,0.3836966902343661,0,1
-0.8133797387403594,0.6211521318744122,0,0
1.6462947058111543,-0.2602884105786305,1,1
1.3778288977165731,-0.4284534504563862,1,1
1.8034358546873959,-0.07637478903211112,1,1
0.7553549967464713,0.6638825524986319,0,0
-0.7540016592721712,0.6617950208926124,0,0
0.9085000763429983,0.018469910604952653,0,1
0.9865186093677555,0.2857501063483834,0,1
0.45636444168284096,0.7561527649256883,0,0
1.9843798930077645,0.3770081721518349,1,1
0.10077983176661244,1.0251910954516117,0,0
-0.6256807466614622,0.8048317233448989,0,0
0.23699048817684787,0.9494724840058253,0,0
0.39474117368869793,-0.31676314214521256,1,1
1.2557328999053399,-0.4503048747322264,1,1
2.0312255776696677,0.3979478648216958,1,1
0.964429687804216,-0.39067908616202346,1,1
0.7631421914701584,0.706382134110735,0,0
0.6641299484818508,-0.41986034329580324,1,1
-0.005955944707527194,1.0182432050222672,0,0
0.2581918858466985,-0.17144066344266462,1,1
0.44250351909193736,-0.2885587003052766,1,1
0.9655666614737979,0.15459528800548533,0,1
0.7423046076774049,0.7178788118538333,0,0
1.6110322212021397,-0.33670603246454234,1,1
0.23138695192639316,-0.1308426817379004,1,1
-0.8552062825366151,0.6335961524267989,0,0
0.49653719789152484,-0.32765621271485224,1,1
0.8954734649368765,0.32309095420336464,0,1
1.2453381353346054,-0.42673659008884934,1,1
1.1914629673064763,-0.581104124051513,1,1
